CUSTOMER_ID,EXISTING_EMI,TOTAL_ASSETS,TOTAL_OBLIGATIONS
RET-04742,1000.0,5270000.0,18911.467816568726
RET-04743,32000.0,15720000.0,1014434.925748395
RET-04744,8000.0,5890000.0,145196.92807269318
RET-04745,59000.0,3870000.0,1574283.2402227079
RET-04746,10000.0,1860000.0,284281.49396472645
RET-04747,3000.0,4240000.0,36885.00446294336
RET-04748,16000.0,3120000.0,501685.63902585837
RET-04749,36000.0,7960000.0,1274142.0896329845
RET-04750,4000.0,5600000.0,46640.74907709695
RET-04751,4000.0,2450000.0,66929.10456021689
RET-04752,46000.0,10810000.0,963672.7637305158
RET-04753,12000.0,2260000.0,128534.31915764193
RET-04754,36000.0,7410000.0,876144.7634424653
RET-04755,4000.0,8260000.0,70061.48169004032
RET-04756,10000.0,6840000.0,282958.325069765
RET-04757,21000.0,3760000.0,542106.7549322176
RET-04758,9000.0,4000000.0,236992.22813086488
RET-04759,9000.0,4550000.0,257422.35550999967
RET-04760,26000.0,4930000.0,738535.9291821857
RET-04761,12000.0,9490000.0,186806.15049490874
RET-04762,1000.0,1830000.0,12189.280987427082
RET-04763,32000.0,8540000.0,513205.6317939978
RET-04764,29000.0,16120000.0,954745.2969864313
RET-04765,27000.0,3540000.0,289074.2999539053
RET-04766,2000.0,6140000.0,66292.00805041491
RET-04767,14000.0,1800000.0,224609.1897199311
RET-04768,38000.0,24170000.0,1063930.199532245
RET-04769,26000.0,7160000.0,365307.7738008051
RET-04770,1000.0,1790000.0,14467.89792028579
RET-04771,19000.0,4620000.0,640979.8387756959
RET-04772,5000.0,1470000.0,158874.367145769
RET-04773,29000.0,7890000.0,362424.1896584815
RET-04774,7000.0,4630000.0,246557.28756142766
RET-04775,3000.0,1890000.0,53022.02616904411
RET-04776,13000.0,5390000.0,173175.36445847934
RET-04777,57000.0,4730000.0,782224.5017461367
RET-04778,16000.0,2170000.0,536886.297997171
RET-04779,6000.0,750000.0,89860.47764974114
RET-04780,75000.0,6010000.0,1144691.3751918606
RET-04781,2000.0,3250000.0,37921.17190142503
RET-04782,2000.0,1640000.0,47387.77870455867
RET-04783,36000.0,7290000.0,1165361.9819235832
RET-04784,2000.0,1430000.0,30417.162736384886
RET-04785,1000.0,1650000.0,29388.692772649352
RET-04786,16000.0,1770000.0,443861.840371667
RET-04787,45000.0,6440000.0,955975.8622486383
RET-04788,14000.0,6000000.0,421451.1625381889
RET-04789,4000.0,4220000.0,78896.36759796628
RET-04790,6000.0,3730000.0,176600.6444875275
RET-04791,10000.0,1480000.0,119236.26342329022
RET-04792,19000.0,3670000.0,429526.32876249845
RET-04793,35000.0,8840000.0,999432.6518785894
RET-04794,13000.0,1490000.0,247757.8131556258
RET-04795,32000.0,14990000.0,745032.7360795798
RET-04796,33000.0,23630000.0,1105564.5191049806
RET-04797,4000.0,4750000.0,55040.78267986112
RET-04798,4000.0,990000.0,112491.69026337184
RET-04799,18000.0,5300000.0,188715.80139571708
RET-04800,13000.0,4390000.0,337856.956204355
RET-04801,27000.0,5660000.0,886732.4994544316
RET-04802,5000.0,2490000.0,125162.20920502962
RET-04803,2000.0,3860000.0,44868.889685487295
RET-04804,4000.0,1050000.0,60354.09717260778
RET-04805,3000.0,6770000.0,50962.75485602571
RET-04806,19000.0,2290000.0,666222.3493013101
RET-04807,19000.0,4300000.0,299882.3825630735
RET-04808,49000.0,6470000.0,704497.381026194
RET-04809,0.0,3470000.0,0.0
RET-04810,4000.0,3510000.0,72584.5601336488
RET-04811,6000.0,3950000.0,138645.94599031145
RET-04812,45000.0,8880000.0,1031712.6425540722
RET-04813,37000.0,5790000.0,1216316.0955375582
RET-04814,13000.0,7100000.0,426021.6362704205
RET-04815,18000.0,4170000.0,268581.3563108806
RET-04816,12000.0,3450000.0,214023.37356628248
RET-04817,29000.0,3470000.0,523656.3685192786
RET-04818,2000.0,2860000.0,56711.65953029893
RET-04819,18000.0,2710000.0,570224.5588694758
RET-04820,16000.0,6520000.0,457152.6331603224
RET-04821,2000.0,3930000.0,31791.156183618998
RET-04822,3000.0,6640000.0,68501.24887112433
RET-04823,33000.0,3830000.0,796161.7101294036
RET-04824,33000.0,20760000.0,783658.7880970163
RET-04825,17000.0,4760000.0,526159.9209380582
RET-04826,81000.0,15440000.0,1428619.0522107694
RET-04827,30000.0,1680000.0,318470.91632839467
RET-04828,32000.0,5280000.0,1094089.9827267348
RET-04829,29000.0,3510000.0,435214.6831778405
RET-04830,8000.0,2320000.0,99033.4049038553
RET-04831,11000.0,1350000.0,213857.99985461717
RET-04832,2000.0,4940000.0,54893.774736876745
RET-04833,34000.0,9210000.0,1078158.7819309088
RET-04834,12000.0,1350000.0,336183.0858867063
RET-04835,32000.0,6240000.0,935362.376110202
RET-04836,11000.0,2230000.0,303530.0675348653
RET-04837,16000.0,6150000.0,435810.32485238515
RET-04838,30000.0,12130000.0,962789.8386283297
RET-04839,4000.0,6930000.0,59610.802153159806
RET-04840,8000.0,2800000.0,94014.9461265186
RET-04841,13000.0,4220000.0,340301.31748423603
RET-04842,3000.0,7150000.0,85874.84992379716
RET-04843,3000.0,1300000.0,31838.430776569134
RET-04844,4000.0,4010000.0,110098.54834049591
RET-04845,29000.0,6480000.0,579374.6714338925
RET-04846,1000.0,5040000.0,27691.902013140578
RET-04847,13000.0,2510000.0,324534.54680128355
RET-04848,5000.0,2580000.0,95780.71648254132
RET-04849,0.0,11400000.0,0.0
RET-04850,17000.0,1830000.0,222478.3175086141
RET-04851,19000.0,5090000.0,302897.2484409839
RET-04852,27000.0,6690000.0,410055.68541457696
RET-04853,18000.0,6930000.0,230043.046551081
RET-04854,8000.0,2750000.0,128674.60608655773
RET-04855,27000.0,2450000.0,723783.7901141539
RET-04856,19000.0,11640000.0,318659.5738600422
RET-04857,6000.0,3810000.0,122832.3780572598
RET-04858,7000.0,7760000.0,226259.4644389828
RET-04859,14000.0,3280000.0,399066.2080061673
RET-04860,6000.0,1350000.0,214784.10184469115
RET-04861,37000.0,7710000.0,475639.80991430883
RET-04862,8000.0,3860000.0,125569.20088561907
RET-04863,31000.0,9370000.0,900564.4938024018
RET-04864,22000.0,8660000.0,377127.2278678711
RET-04865,32000.0,3400000.0,505938.71881199896
RET-04866,10000.0,2740000.0,270101.74024265195
RET-04867,5000.0,4890000.0,75981.73632136223
RET-04868,4000.0,1270000.0,45146.95095803235
RET-04869,42000.0,12430000.0,652646.6750589866
RET-04870,31000.0,4470000.0,396295.57961372245
RET-04871,11000.0,1490000.0,153020.73902171588
RET-04872,14000.0,1850000.0,381433.8812016903
RET-04873,13000.0,3460000.0,168456.01530922376
RET-04874,54000.0,10240000.0,1141122.3013716144
RET-04875,6000.0,1120000.0,193717.78226594874
RET-04876,30000.0,5630000.0,361980.3325278736
RET-04877,23000.0,5120000.0,483152.3952543146
RET-04878,13000.0,5900000.0,466247.5696606447
RET-04879,7000.0,3920000.0,220854.99100906184
RET-04880,11000.0,1520000.0,144199.60630086163
RET-04881,3000.0,9450000.0,31315.37563322021
RET-04882,13000.0,970000.0,232610.74488578876
RET-04883,36000.0,10430000.0,1188489.9630193166
RET-04884,43000.0,10030000.0,491329.0408800066
RET-04885,7000.0,2630000.0,115509.33567597649
RET-04886,3000.0,1780000.0,98173.21119659254
RET-04887,5000.0,8130000.0,114774.26019053084
RET-04888,23000.0,4720000.0,300488.3899061147
RET-04889,18000.0,5720000.0,409651.71797149436
RET-04890,21000.0,2100000.0,330290.09547062265
RET-04891,11000.0,3510000.0,134738.56256092445
RET-04892,35000.0,9790000.0,1054574.9021581835
RET-04893,16000.0,11980000.0,402008.7528885181
RET-04894,9000.0,3010000.0,321469.02289153467
RET-04895,19000.0,4850000.0,378430.4198797772
RET-04896,12000.0,9530000.0,275046.30440453294
RET-04897,2000.0,1480000.0,27626.94011973317
RET-04898,48000.0,19540000.0,1515190.1987543958
RET-04899,17000.0,1760000.0,261315.44700354716
RET-04900,23000.0,3380000.0,383322.0745654091
RET-04901,40000.0,30760000.0,1337040.6991237397
RET-04902,10000.0,3570000.0,286888.28487633157
RET-04903,80000.0,20570000.0,1631410.9763622207
RET-04904,23000.0,2750000.0,269646.91695927427
RET-04905,12000.0,4130000.0,259338.98554530073
RET-04906,30000.0,10550000.0,908405.2746196408
RET-04907,10000.0,2880000.0,351411.15914286574
RET-04908,8000.0,2470000.0,82080.68777001053
RET-04909,13000.0,4020000.0,193816.08248402647
RET-04910,56000.0,14170000.0,1298496.8836819613
RET-04911,16000.0,1490000.0,328110.5497819838
RET-04912,8000.0,2400000.0,275225.72189927445
RET-04913,16000.0,6220000.0,359393.2483383624
RET-04914,39000.0,12170000.0,1285149.6959052493
RET-04915,29000.0,5250000.0,856363.2099479949
RET-04916,42000.0,6720000.0,757958.3314441562
RET-04917,44000.0,13250000.0,747291.1318163166
RET-04918,36000.0,10380000.0,590105.5923281924
RET-04919,7000.0,5190000.0,219503.71634821245
RET-04920,21000.0,4670000.0,229002.82358740186
RET-04921,14000.0,12540000.0,193050.3768575979
RET-04922,4000.0,8500000.0,65668.5249160164
RET-04923,11000.0,1420000.0,255405.83102226182
RET-04924,38000.0,17020000.0,795710.3850912239
RET-04925,5000.0,6230000.0,91474.82720094496
RET-04926,5000.0,9760000.0,176658.275867448
RET-04927,10000.0,6570000.0,232502.04579538465
RET-04928,51000.0,14250000.0,903146.7235264957
RET-04929,7000.0,2730000.0,228822.87865589128
RET-04930,18000.0,16010000.0,582281.1177638784
RET-04931,2000.0,2860000.0,28634.610780302617
RET-04932,1000.0,1630000.0,35239.38581086486
RET-04933,3000.0,4450000.0,82075.22349950354
RET-04934,11000.0,6290000.0,293745.21079081285
RET-04935,5000.0,6700000.0,129182.66650601498
RET-04936,5000.0,2130000.0,117761.83965105515
RET-04937,14000.0,1190000.0,260415.6358485852
RET-04938,5000.0,7180000.0,64770.78055291512
RET-04939,14000.0,4640000.0,230904.62198715127
RET-04940,12000.0,10740000.0,122510.53557736764
RET-04941,22000.0,3870000.0,727033.2700185613
RET-04942,17000.0,5760000.0,504963.81074061524
RET-04943,13000.0,8390000.0,275660.1966382583
RET-04944,7000.0,2960000.0,203910.04487054498
RET-04945,6000.0,700000.0,148024.06472024196
RET-04946,5000.0,3250000.0,139206.48319770896
RET-04947,14000.0,6480000.0,368347.72670845385
RET-04948,17000.0,8570000.0,571353.8935427616
RET-04949,5000.0,2380000.0,51599.49556373254
RET-04950,5000.0,4100000.0,58772.78363505247
RET-04951,7000.0,4260000.0,169757.3908997576
RET-04952,26000.0,4850000.0,278144.04072625405
RET-04953,1000.0,2520000.0,25466.823728944546
RET-04954,86000.0,26470000.0,1680556.8234032781
RET-04955,4000.0,6420000.0,93546.62001509762
RET-04956,10000.0,2250000.0,237013.79832985305
RET-04957,18000.0,4200000.0,201921.05409769266
RET-04958,60000.0,10580000.0,762805.3537721942
RET-04959,2000.0,1900000.0,43779.77240487773
RET-04960,1000.0,630000.0,20270.0018703695
RET-04961,24000.0,6120000.0,721706.4655492102
RET-04962,27000.0,7050000.0,539620.5695664331
RET-04963,27000.0,8910000.0,647990.1709757107
RET-04964,65000.0,7510000.0,661136.4201177403
RET-04965,9000.0,10470000.0,232113.55286475792
RET-04966,11000.0,880000.0,113747.80435357578
RET-04967,13000.0,4270000.0,368851.8387045857
RET-04968,13000.0,3800000.0,440835.9370508377
RET-04969,45000.0,10750000.0,505687.5630194997
RET-04970,24000.0,7480000.0,487441.2916678062
RET-04971,25000.0,12890000.0,523728.9762865469
RET-04972,17000.0,8210000.0,322546.8019942277
RET-04973,4000.0,1780000.0,41868.71333055726
RET-04974,22000.0,4910000.0,423096.1710238365
RET-04975,6000.0,2070000.0,89106.04274741004
RET-04976,3000.0,2620000.0,44741.89538821253
RET-04977,8000.0,3540000.0,86425.90231507052
RET-04978,50000.0,17830000.0,659338.8467989403
RET-04979,4000.0,10040000.0,77932.01492582353
RET-04980,61000.0,9350000.0,1429491.6824539655
RET-04981,21000.0,7540000.0,341738.1865472003
RET-04982,5000.0,3830000.0,169282.0061847945
RET-04983,11000.0,6890000.0,241732.33732957623
RET-04984,9000.0,5630000.0,110613.71046574063
RET-04985,10000.0,7490000.0,161886.13787596155
RET-04986,8000.0,5950000.0,153220.13469546958
RET-04987,11000.0,2440000.0,316866.1203554498
RET-04988,3000.0,8030000.0,37562.25035234672
RET-04989,10000.0,2510000.0,143494.5316974612
RET-04990,12000.0,2480000.0,316493.30352694576
RET-04991,20000.0,1490000.0,377322.2313715068
RET-04992,34000.0,3720000.0,906300.3362089596
RET-04993,0.0,4790000.0,0.0
RET-04994,12000.0,2070000.0,205841.69190181306
RET-04995,14000.0,4480000.0,357594.5433250544
RET-04996,22000.0,7470000.0,609557.4516160389
RET-04997,5000.0,14430000.0,179152.16151983288
RET-04998,6000.0,5570000.0,96228.39819577838
RET-04999,2000.0,3410000.0,30208.464464494693
RET-05000,20000.0,15180000.0,547559.5733460996
RET-05001,10000.0,3250000.0,202427.32140767583
RET-05002,7000.0,2400000.0,164062.9424005378
RET-05003,25000.0,8000000.0,500527.43171160703
RET-05004,16000.0,4020000.0,183802.32139729586
RET-05005,11000.0,6990000.0,258158.1341046426
RET-05006,3000.0,4230000.0,56990.56057671387
RET-05007,20000.0,16120000.0,425448.53970757884
RET-05008,0.0,1500000.0,0.0
RET-05009,12000.0,3300000.0,367116.879348723
RET-05010,9000.0,6030000.0,319381.0983812756
RET-05011,20000.0,10540000.0,652244.0060429401
RET-05012,34000.0,18940000.0,705679.0392523779
RET-05013,11000.0,2440000.0,187022.38316088667
RET-05014,13000.0,4870000.0,261775.6299842994
RET-05015,51000.0,22750000.0,1584064.5511284417
RET-05016,24000.0,7650000.0,734246.6220580433
RET-05017,19000.0,7120000.0,578276.8035030054
RET-05018,5000.0,2690000.0,92190.56163116121
RET-05019,1000.0,2110000.0,23376.816101825676
RET-05020,14000.0,1640000.0,461058.9807523749
RET-05021,43000.0,2630000.0,862908.3741631847
RET-05022,4000.0,16040000.0,92232.94468183647
RET-05023,2000.0,5560000.0,42208.086512734495
RET-05024,18000.0,4500000.0,243647.02709287198
RET-05025,61000.0,10730000.0,1939680.1666593314
RET-05026,14000.0,3160000.0,325240.8993517887
RET-05027,34000.0,7330000.0,1083051.7777474625
RET-05028,18000.0,3890000.0,410266.23689275025
RET-05029,9000.0,3750000.0,148179.29824038025
RET-05030,4000.0,4300000.0,44121.135247067024
RET-05031,34000.0,14740000.0,757080.2740639723
RET-05032,10000.0,1680000.0,238582.64479787092
RET-05033,10000.0,5320000.0,206060.17674006312
RET-05034,8000.0,3040000.0,157370.60968293255
RET-05035,49000.0,15320000.0,747829.3988746525
RET-05036,29000.0,17900000.0,928287.6271918212
RET-05037,9000.0,3250000.0,151071.4543765647
RET-05038,45000.0,21480000.0,1228759.7340793377
RET-05039,20000.0,16990000.0,684663.864340779
RET-05040,9000.0,7760000.0,96355.83611196074
RET-05041,37000.0,6420000.0,1151838.5013138854
RET-05042,18000.0,1000000.0,603923.6044421502
RET-05043,12000.0,5100000.0,135080.5019740467
RET-05044,33000.0,11140000.0,1033959.7700812907
RET-05045,17000.0,1960000.0,362306.92972396186
RET-05046,13000.0,2810000.0,223232.7432883442
RET-05047,8000.0,2160000.0,90626.87094550303
RET-05048,17000.0,4120000.0,581961.2103972142
RET-05049,7000.0,3770000.0,184334.66811758603
RET-05050,15000.0,2590000.0,222101.94311174974
RET-05051,0.0,1480000.0,0.0
RET-05052,26000.0,6570000.0,727112.3194387
RET-05053,21000.0,12320000.0,699475.830029173
RET-05054,12000.0,4610000.0,372928.7171965127
RET-05055,7000.0,13610000.0,135140.86350892548
RET-05056,23000.0,12920000.0,533461.1435841413
RET-05057,10000.0,1220000.0,308082.3453753957
RET-05058,2000.0,2710000.0,45841.9039253209
RET-05059,8000.0,7050000.0,245877.7123707236
RET-05060,1000.0,2340000.0,30919.73984186735
RET-05061,1000.0,810000.0,34625.599248801765
RET-05062,4000.0,3990000.0,51885.89987999678
RET-05063,19000.0,4900000.0,477559.00941171596
RET-05064,87000.0,8620000.0,1466165.0729086397
RET-05065,8000.0,3470000.0,273982.3934478234
RET-05066,13000.0,2700000.0,411996.66378928063
RET-05067,16000.0,5590000.0,283406.33945550304
RET-05068,24000.0,5560000.0,840055.3624096623
RET-05069,14000.0,4510000.0,343055.44752587745
RET-05070,10000.0,3710000.0,263830.5640283678
RET-05071,4000.0,5280000.0,68256.79585627496
RET-05072,5000.0,10910000.0,83528.0604927854
RET-05073,5000.0,2550000.0,176606.17464724428
RET-05074,4000.0,3970000.0,44861.732285342754
RET-05075,13000.0,2030000.0,369269.79130170797
RET-05076,9000.0,1850000.0,115952.0123556489
RET-05077,13000.0,4160000.0,290580.5950933698
RET-05078,25000.0,14850000.0,556099.324614625
RET-05079,6000.0,5390000.0,186974.973026963
RET-05080,26000.0,2520000.0,436343.88146530825
RET-05081,20000.0,2950000.0,277492.0525486509
RET-05082,12000.0,4350000.0,336475.49442162813
RET-05083,3000.0,2820000.0,74531.50891421553
RET-05084,18000.0,4170000.0,460239.2345043438
RET-05085,31000.0,3430000.0,633806.4591344278
RET-05086,7000.0,1720000.0,123640.76734237904
RET-05087,9000.0,1190000.0,262913.1340101296
RET-05088,2000.0,3110000.0,56204.211754287375
RET-05089,12000.0,3290000.0,384266.6611691276
RET-05090,29000.0,9010000.0,886858.1342208743
RET-05091,16000.0,16010000.0,400323.9080869678
RET-05092,15000.0,3500000.0,474308.5611643182
RET-05093,23000.0,5710000.0,384728.99947823735
RET-05094,29000.0,6250000.0,750822.0136581996
RET-05095,9000.0,6300000.0,167840.4251941546
RET-05096,11000.0,3670000.0,330522.45685438137
RET-05097,32000.0,16750000.0,1094105.140980116
RET-05098,9000.0,3280000.0,257349.25330880124
RET-05099,18000.0,4180000.0,316644.11178019654
RET-05100,9000.0,9950000.0,149585.62334591296
RET-05101,15000.0,10600000.0,194170.61162108296
RET-05102,30000.0,7940000.0,839965.7254852545
RET-05103,35000.0,1780000.0,1204305.0007030957
RET-05104,26000.0,2380000.0,435170.34477610036
RET-05105,20000.0,8780000.0,714099.6145110816
RET-05106,4000.0,6040000.0,96544.02936818085
RET-05107,28000.0,5610000.0,806358.4709634312
RET-05108,12000.0,8470000.0,190632.60647783076
RET-05109,1000.0,6970000.0,13654.832776792444
RET-05110,15000.0,2990000.0,536800.1249979801
RET-05111,49000.0,16250000.0,938577.4304947867
RET-05112,23000.0,2170000.0,349080.80190966453
RET-05113,23000.0,3250000.0,731509.5927134171
RET-05114,31000.0,11890000.0,374155.33211315225
RET-05115,7000.0,5200000.0,93625.42409020131
RET-05116,18000.0,3900000.0,560602.8348288727
RET-05117,7000.0,4460000.0,156545.83651578313
RET-05118,7000.0,3620000.0,119403.4983085218
RET-05119,52000.0,4860000.0,1107034.0274613444
RET-05120,9000.0,3740000.0,318238.0127745773
RET-05121,4000.0,4670000.0,61633.720355402744
RET-05122,15000.0,1980000.0,187455.76029341208
RET-05123,46000.0,4200000.0,1568579.7207404764
RET-05124,4000.0,2590000.0,63892.22990824619
RET-05125,92000.0,37410000.0,3152272.2667810195
RET-05126,7000.0,1210000.0,134231.5473254272
RET-05127,1000.0,13510000.0,10589.159183609476
RET-05128,1000.0,1520000.0,22482.16979052957
RET-05129,17000.0,3190000.0,258924.65646322642
RET-05130,29000.0,5020000.0,636488.0878313056
RET-05131,4000.0,1950000.0,97500.9872325866
RET-05132,27000.0,8700000.0,700178.0506820284
RET-05133,7000.0,3120000.0,241577.60914718796
RET-05134,29000.0,2190000.0,914623.0423801624
RET-05135,3000.0,7340000.0,30709.157396335126
RET-05136,0.0,7950000.0,0.0
RET-05137,26000.0,4930000.0,400202.950873116
RET-05138,6000.0,1480000.0,98727.59768480579
RET-05139,26000.0,4980000.0,811244.3115154337
RET-05140,9000.0,2870000.0,210048.80633483123
RET-05141,19000.0,2480000.0,393076.42192540574
RET-05142,17000.0,3030000.0,170118.1191522008
RET-05143,11000.0,1330000.0,198757.71488008348
RET-05144,26000.0,9510000.0,676966.4771242198
RET-05145,70000.0,9310000.0,867889.1448297584
RET-05146,3000.0,5680000.0,73092.45219334008
RET-05147,2000.0,16950000.0,20647.158667601347
RET-05148,36000.0,13370000.0,979839.0654855057
RET-05149,10000.0,5930000.0,114589.24858971694
RET-05150,0.0,7890000.0,0.0
RET-05151,19000.0,10220000.0,546364.4032045086
RET-05152,6000.0,2020000.0,173656.80478718513
RET-05153,37000.0,11080000.0,564217.0873330398
RET-05154,10000.0,8340000.0,124380.5998626127
RET-05155,26000.0,5280000.0,790060.468625079
RET-05156,1000.0,12700000.0,30077.273625054786
RET-05157,8000.0,1500000.0,121555.3997002965
RET-05158,20000.0,1580000.0,352538.30693053076
RET-05159,3000.0,6850000.0,47038.40951282173
RET-05160,30000.0,8740000.0,727457.6102815139
RET-05161,27000.0,5280000.0,723231.828583869
RET-05162,1000.0,870000.0,34543.17317473762
RET-05163,1000.0,5730000.0,15303.921422322726
RET-05164,91000.0,11850000.0,2159598.322426245
RET-05165,9000.0,2520000.0,116630.72395042496
RET-05166,2000.0,1550000.0,44705.57432699807
RET-05167,16000.0,3720000.0,488436.1872235953
RET-05168,12000.0,2580000.0,216926.25317669305
RET-05169,2000.0,7530000.0,50761.764032503335
RET-05170,7000.0,14490000.0,192341.8162953877
RET-05171,25000.0,5230000.0,362965.01681265945
RET-05172,10000.0,3530000.0,110297.22370015168
RET-05173,11000.0,2310000.0,160331.07254808178
RET-05174,17000.0,3750000.0,415156.2251327206
RET-05175,2000.0,3180000.0,50391.828259184345
RET-05176,3000.0,5170000.0,81627.71098542561
RET-05177,8000.0,5900000.0,191057.65799224644
RET-05178,14000.0,960000.0,306385.8231119106
RET-05179,4000.0,9330000.0,130821.01772716276
RET-05180,3000.0,930000.0,48208.61679279067
RET-05181,5000.0,2420000.0,115355.34014586663
RET-05182,12000.0,1070000.0,297402.7831208482
RET-05183,5000.0,2750000.0,65568.83324493718
RET-05184,10000.0,8410000.0,332951.0322435022
RET-05185,5000.0,3250000.0,135399.84301720915
RET-05186,23000.0,6300000.0,256059.8415939108
RET-05187,20000.0,7370000.0,233879.1697313676
RET-05188,19000.0,9070000.0,600075.5525689784
RET-05189,35000.0,9420000.0,555508.335350515
RET-05190,11000.0,1520000.0,331031.76687480265
RET-05191,58000.0,18480000.0,1453954.4885216707
RET-05192,19000.0,3250000.0,616073.2788774209
RET-05193,7000.0,2990000.0,180520.4552579823
RET-05194,7000.0,3230000.0,185720.98867003177
RET-05195,16000.0,4040000.0,509424.6199389045
RET-05196,2000.0,1180000.0,48534.23519779048
RET-05197,19000.0,8800000.0,371314.86909828405
RET-05198,11000.0,4980000.0,342319.39889510104
RET-05199,32000.0,11210000.0,630591.1824734973
RET-05200,18000.0,6610000.0,537982.4043662029
RET-05201,1000.0,920000.0,24898.885819000334
RET-05202,11000.0,14630000.0,284256.95228335843
RET-05203,44000.0,16940000.0,884763.1752943681
RET-05204,10000.0,1700000.0,265242.7915334904
RET-05205,4000.0,1160000.0,75862.53000303925
RET-05206,31000.0,3890000.0,778971.2465790733
RET-05207,26000.0,9750000.0,337424.08136337524
RET-05208,65000.0,21560000.0,2255914.3929247214
RET-05209,43000.0,3590000.0,494176.14989322366
RET-05210,118000.0,20620000.0,1224169.2542441837
RET-05211,18000.0,6010000.0,462157.16781216767
RET-05212,11000.0,7250000.0,283813.4742905306
RET-05213,5000.0,4890000.0,170388.68496437347
RET-05214,7000.0,3370000.0,75865.92214159896
RET-05215,12000.0,6680000.0,248961.39194974766
RET-05216,18000.0,3320000.0,372854.57816162024
RET-05217,4000.0,2230000.0,68613.64559547989
RET-05218,18000.0,5680000.0,571022.3794732145
RET-05219,48000.0,6430000.0,1434223.3988866867
RET-05220,15000.0,7440000.0,479826.18945629324
RET-05221,8000.0,7410000.0,194020.1864475535
RET-05222,9000.0,3180000.0,225573.72436599282
RET-05223,34000.0,6290000.0,929010.3610465406
RET-05224,21000.0,5400000.0,628915.9009618167
RET-05225,39000.0,10630000.0,761788.3455643572
RET-05226,2000.0,10420000.0,61242.93292244841
RET-05227,5000.0,4180000.0,55925.24001511917
RET-05228,76000.0,10460000.0,1636952.4387534787
RET-05229,41000.0,4840000.0,477714.8757381624
RET-05230,11000.0,1110000.0,110272.30947290403
RET-05231,4000.0,790000.0,94455.89760291824
RET-05232,11000.0,3490000.0,112913.80183465737
RET-05233,15000.0,4670000.0,488837.04207712796
RET-05234,43000.0,12330000.0,433202.9633627862
RET-05235,47000.0,4000000.0,1173355.2015085616
RET-05236,26000.0,7880000.0,560103.2562700644
RET-05237,23000.0,6720000.0,421841.6896299253
RET-05238,72000.0,7760000.0,1841793.7263193454
RET-05239,13000.0,6300000.0,174576.84594129422
RET-05240,4000.0,6510000.0,64623.83237091539
RET-05241,0.0,2200000.0,0.0
RET-05242,27000.0,10150000.0,768984.8679197156
RET-05243,17000.0,7810000.0,231703.82863961198
RET-05244,5000.0,3190000.0,124509.01750749868
RET-05245,13000.0,1690000.0,358037.1789625181
RET-05246,3000.0,2330000.0,101855.88913605109
RET-05247,20000.0,7020000.0,452437.3361043896
RET-05248,2000.0,3550000.0,55192.000862997666
RET-05249,13000.0,3250000.0,249741.0741599237
RET-05250,10000.0,14590000.0,260830.56103362446
RET-05251,48000.0,5130000.0,850500.3271464342
RET-05252,27000.0,7070000.0,604343.7333813293
RET-05253,10000.0,3470000.0,260413.57306968284
RET-05254,4000.0,3650000.0,132345.44047491567
RET-05255,13000.0,1490000.0,392954.447977714
RET-05256,51000.0,12010000.0,1655003.268581321
RET-05257,19000.0,5720000.0,440875.3736445421
RET-05258,43000.0,8970000.0,1033579.7040138404
RET-05259,40000.0,5560000.0,738927.8724235011
RET-05260,13000.0,4890000.0,291537.08518507663
RET-05261,27000.0,8310000.0,727561.3790463213
RET-05262,7000.0,650000.0,149984.0022551559
RET-05263,6000.0,930000.0,143759.93912507893
RET-05264,22000.0,5800000.0,639142.4944976261
RET-05265,7000.0,2400000.0,163657.51164701037
RET-05266,8000.0,6930000.0,174540.8140902962
RET-05267,12000.0,1720000.0,427301.14741333475
RET-05268,15000.0,5220000.0,179610.3809078105
RET-05269,23000.0,7130000.0,751186.7142994339
RET-05270,17000.0,4430000.0,259260.14779276427
RET-05271,25000.0,7990000.0,614634.9507710219
RET-05272,18000.0,3080000.0,451399.0134022429
RET-05273,14000.0,10870000.0,318592.7384292612
RET-05274,6000.0,9240000.0,98311.1591138692
RET-05275,4000.0,5080000.0,135677.57793100065
RET-05276,20000.0,2570000.0,202224.9443065186
RET-05277,9000.0,2320000.0,318099.51281638624
RET-05278,2000.0,2750000.0,30089.016995224527
RET-05279,9000.0,1040000.0,256941.0228593674
RET-05280,10000.0,5530000.0,186578.19331506858
RET-05281,23000.0,6870000.0,454658.41242964554
RET-05282,9000.0,3970000.0,168341.99356413734
RET-05283,28000.0,8700000.0,550566.4794622413
RET-05284,10000.0,2780000.0,263063.7632688611
RET-05285,20000.0,7110000.0,607798.6934317866
RET-05286,6000.0,1800000.0,80823.6698749532
RET-05287,3000.0,5230000.0,95193.50202752616
RET-05288,21000.0,2960000.0,748366.0227731963
RET-05289,10000.0,5640000.0,282434.1578519467
RET-05290,18000.0,1460000.0,370592.367098039
RET-05291,4000.0,3470000.0,80649.63646073824
RET-05292,10000.0,13730000.0,337515.67282969726
RET-05293,11000.0,15780000.0,350736.1051475051
RET-05294,4000.0,3080000.0,143155.8079167652
RET-05295,8000.0,3120000.0,234102.92081830924
RET-05296,6000.0,2390000.0,111487.4321018913
RET-05297,23000.0,2860000.0,740135.6794436079
RET-05298,12000.0,1690000.0,225417.46941787505
RET-05299,19000.0,4240000.0,240619.26657927514
RET-05300,13000.0,3020000.0,406195.5558573534
